  Elapsed time	Data
   (hr)	(psia)
  2162.887495 5990.009999999999
  2162.966661 5992.02
  2163.066661 5994.320000000001
  2163.154161 5996.42
  2163.249995 5998.45
  2163.333328 6000.62
  2163.420827999999 6002.77
  2163.516661 6004.9
  2163.604161 6007.03
  2163.699995 6009.14
  2163.787495 6011.16
  2163.870828 6013.25
  2163.987494999999 6015.29
  2164.087495 6017.35
  2164.199995 6019.460000000001
  2164.304161 6021.54
  2164.370828 6023.57
  2164.470828 6025.65
  2164.570828 6027.77
  2164.645828 6029.13
  2164.649995 6033.53
  2164.654161 6037.619999999999
  2164.704161 6039.95
  2164.766661 6042.04
  2164.837495 6044.140000000001
  2164.904161 6046.14
  2164.983328 6048.31
  2165.070828 6050.41
  2165.154161 6052.52
  2165.249995 6054.75
  2165.333328 6056.770000000001
  2165.433328 6058.9
  2165.516661 6060.93
  2165.604161 6063.11
  2165.704161 6065.28
  2165.799995 6067.43
  2165.920828 6069.6
  2166.033328 6071.7
  2166.133328 6073.84
  2166.237494999999 6076
  2166.337495 6078.22
  2166.437495 6080.22
  2166.549995 6082.26
  2166.649995 6084.37
  2166.754161 6086.41
  2166.870828 6088.46
  2166.987494999999 6090.57
  2167.104161 6092.65
  2167.220828 6094.77
  2167.337495 6096.82
  2167.454161 6098.88
  2167.566661 6101.03
  2167.687495 6103.24
  2167.799995 6105.34
  2167.949995 6107.37
  2168.066661 6109.55
  2168.187495 6111.620000000001
  2168.316661 6113.629999999999
  2168.437495 6115.68
  2168.562495 6117.68
  2168.699995 6119.76
  2168.816661 6121.78
  2168.937495 6123.79
  2169.054161 6125.840000000001
  2169.183328 6127.91
  2169.249995 6130.08
  2169.304161 6127.79
  2169.349995 6129.89
  2169.387495 6132.2
  2169.449995 6134.22
  2169.537495 6136.39
  2169.654161 6138.5
  2169.754161 6140.65
  2169.883328 6142.71
  2170.016661 6144.77
  2170.120828 6146.93
  2170.249995 6148.93
  2170.370828 6150.94
  2170.504161 6153.03
  2170.637495 6155.11
  2170.770828 6157.14
  2170.887495 6159.28
  2171.033328 6161.41
  2171.154161 6163.42
  2171.287495 6165.54
  2171.437495 6167.58
  2171.554161 6169.649999999999
  2171.699995 6171.72
  2171.837495 6173.92
  2171.987495 6175.98
  2172.141661 6177.98
  2172.287495 6180.06
  2172.449995 6182.110000000001
  2172.587495 6184.22
  2172.754161 6186.31
  2172.933328 6188.340000000001
  2173.070828 6190.47
  2173.237495 6192.6
  2173.387495 6194.67
  2173.549994999999 6196.68
  2173.699995 6198.74
  2173.870828 6200.75
  2174.020828 6202.88
  2174.187495 6204.96
  2174.366661 6207.06
  2174.520828 6209.219999999999
  2174.704161 6211.43
  2174.883328 6213.48
  2175.037495 6215.53
  2175.204161 6217.56
  2175.387495 6219.68
  2175.604161 6221.77
  2175.799994999999 6223.79
  2175.999995 6225.8
  2176.029161 6226.52
  2176.033328 6230.4
  2176.037495 6234
  2176.045828 6233.74
  2176.049995 6230.08
  2176.054161 6226.7
  2176.212495 6228.54
  2176.216661 6231.49
  2176.220828 6234.41
  2176.237495 6237.24
  2176.316661 6239.31
  2176.420828 6241.35
  2176.549994999999 6243.59
  2176.645828 6245.12
  2176.649995 6249.79
  2176.654161 6254.42
  2176.716661 6256.8
  2176.787495 6258.83
  2176.866661 6260.93
  2176.895828 6261.95
  2176.899995 6268.06
  2176.904161 6273.71
  2176.929161 6273.46
  2176.933328 6268.74
  2176.937495 6264.400000000001
  2177.012495 6264.47
  2177.016661 6270.48
  2177.020828 6276.42
  2177.054161 6278.620000000001
  2177.062495 6278.539999999999
  2177.066661 6273.180000000001
  2177.070828 6267.870000000001
  2177.112494999999 6267.82
  2177.116661 6273.59
  2177.120828 6279.31
  2177.166661 6281.4
  2177.179161 6281.67
  2177.183328 6276.18
  2177.187495 6270.76
  2177.212495 6270.68
  2177.216661 6276.75
  2177.220828 6282.760000000001
  2177.304161 6284.89
  2177.312495 6284.810000000001
  2177.316661 6279.16
  2177.320828 6273.6
  2177.345828 6274.39
  2177.349995 6280.14
  2177.354161 6285.83
  2177.429161 6287.659999999999
  2177.433328 6281.98
  2177.437495 6276.37
  2177.462495 6276.699999999999
  2177.466661 6282.78
  2177.470828 6288.789999999999
  2177.570828 6290.99
  2177.670827999999 6293.2
  2177.766661 6295.21
  2177.837495 6297.42
  2177.937495 6299.47
  2178.049994999999 6301.51
  2178.137495 6303.63
  2178.254161 6305.810000000001
  2178.370828 6308.01
  2178.429161 6308.68
  2178.433328 6313.83
  2178.437495 6318.92
  2178.487495 6320.99
  2178.495828 6321.06
  2178.499995 6327.1
  2178.504161 6333.03
  2178.512495 6332.99
  2178.516661 6329.43
  2178.520828 6325.939999999999
  2178.537495 6323.58
  2178.545828 6323.65
  2178.549995 6328.38
  2178.554161 6333.01
  2178.587495 6336.56
  2178.633328 6338.65
  2178.645828 6338.92
  2178.649995 6333.54
  2178.654161 6328.25
  2178.679161 6328.13
  2178.683328 6333.89
  2178.687495 6339.56
  2178.733328 6341.790000000001
  2178.799994999999 6343.85
  2178.854161 6346.05
  2178.933328 6348.17
  2178.962495 6348.97
  2178.966661 6355.219999999999
  2178.970828 6361.39
  2178.995828 6362.6
  2178.999995 6356.95
  2179.004161 6351.41
  2179.062495 6351.749999999999
  2179.066661 6358.14
  2179.070828 6364.420000000001
  2179.079161 6364.339999999999
  2179.083328 6358.779999999999
  2179.087495 6353.31
  2179.162495 6354.93
  2179.166661 6361.06
  2179.170827999999 6367.08
  2179.179161 6366.99
  2179.183328 6362.41
  2179.187495 6357.91
  2179.229161 6356.72
  2179.233328 6362.11
  2179.237495 6367.42
  2179.245828 6367.37
  2179.249995 6364.01
  2179.254161 6360.92
  2179.270828 6358.71
  2179.312495 6359.59
  2179.316661 6365.77
  2179.320828 6371.46
  2179.345828 6372.21
  2179.349995 6366.54
  2179.354161 6361.329999999999
  2179.395828 6361.53
  2179.399995 6366.49
  2179.404161 6371.15
  2179.420828 6374.3
  2179.429161 6374.03
  2179.433328 6368.52
  2179.437495 6363.34
  2179.495828 6364.14
  2179.499995 6370.27
  2179.504161 6376.02
  2179.512495 6375.7
  2179.516661 6370.5
  2179.520828 6365.61
  2179.545827999999 6365.68
  2179.549994999999 6372.03
  2179.554161 6377.99
  2179.604161 6380.25
  2179.654161 6382.46
  2179.737494999999 6384.629999999999
  2179.816661 6386.86
  2179.866661 6388.86
  2179.954161 6391.1
  2180.037495 6393.120000000001
  2180.120828 6395.29
  2180.216661 6397.33
  2180.299994999999 6399.36
  2180.387495 6401.47
  2180.487494999999 6403.65
  2180.587495 6405.77
  2180.683328 6407.86
  2180.783328 6409.96
  2180.883328 6412.030000000001
  2180.987495 6414.22
  2181.087495 6416.22
  2181.199995 6418.36
  2181.304161 6420.46
  2181.420827999999 6422.47
  2181.549995 6424.5
  2181.666661 6426.66
  2181.770828 6428.89
  2181.887495 6431
  2182.004161 6433.09
  2182.116661 6435.19
  2182.237495 6437.31
  2182.399995 6439.389999999999
  2182.504161 6441.53
  2182.637495 6443.659999999999
  2182.770828 6445.7
  2182.904161 6447.83
  2183.037495 6449.889999999999
  2183.183328 6451.91
  2183.304161 6454.09
  2183.454161 6456.23
  2183.587495 6458.37
  2183.749995 6460.57
  2183.887495 6462.62
  2184.037495 6464.67
  2184.199995 6466.84
  2184.366661 6468.9
  2184.516661 6471.05
  2184.679161 6471.45
  2184.683328 6476.25
  2184.687495 6481
  2184.712495 6480.219999999999
  2184.716661 6474.26
  2184.720828 6468.32
  2184.729161 6468.339999999999
  2184.733328 6473.85
  2184.737495 6478.94
  2184.754161 6476.61
  2184.845828 6475.97
  2184.849995 6472.84
  2184.854161 6469.94
  2184.870828 6473.060000000001
  2184.879161 6473.45
  2184.883328 6478.710000000001
  2184.887495 6483.610000000001
  2184.970828 6485.64
  2185.083328 6487.7
  2185.204161 6489.83
  2185.354161 6491.930000000001
  2185.483328 6494.03
  2185.633328 6496.09
  2185.770828 6498.24
  2185.920827999999 6500.340000000001
  2186.066661 6502.470000000001
  2186.237495 6504.54
  2186.420828 6506.700000000001
  2186.604161 6508.77
  2186.737495 6510.79
  2186.970828 6512.86
  2187.170828 6514.95
  2187.383328 6517.07
  2187.566661 6519.07
  2187.787495 6521.18
  2187.970828 6523.180000000001
  2188.137495 6525.25
  2188.320828 6527.26
  2188.520828 6529.38
  2188.770828 6531.39
  2189.066661 6533.57
  2189.283328 6535.7
  2189.362495 6536.46
  2189.366661 6540.44
  2189.370828 6544.2
  2189.387495 6547.38
  2189.466661 6549.41
  2189.566661 6551.44
  2189.704161 6553.52
  2189.820828 6556.17
  2189.966661 6558.27
  2190.149995 6560.330000000001
  2190.316661 6562.39
  2190.454161 6564.42
  2190.637495 6566.440000000001
  2190.787495 6568.62
  2190.999995 6570.67
  2191.183328 6572.83
  2191.354161 6575.010000000001
  2191.570828 6577.03
  2191.754161 6579.12
  2191.966661 6581.31
  2192.183328 6583.380000000001
  2192.383328 6585.429999999999
  2192.604161 6587.58
  2192.787495 6589.69
  2193.037495 6591.76
  2193.237494999999 6593.78
  2193.499995 6595.83
  2193.720828 6597.96
  2193.970828 6599.96
  2194.199995 6602.01
  2194.433328 6604.02
  2194.704161 6606.05
  2194.937495 6608.109999999999
  2195.266661 6610.19
  2195.487494999999 6612.2
  2195.783328 6614.22
  2196.037495 6616.27
  2196.316661 6618.41
  2196.570828 6620.42
  2196.820828 6622.42
  2197.083328 6624.420000000001
  2197.366661 6626.44
  2197.654161 6628.53
  2197.920827999999 6630.54
  2198.233328 6632.61
  2198.520828 6634.83
  2198.887495 6636.87
  2199.183328 6638.88
  2199.470828 6640.91
  2199.787495 6643.01
  2200.104161 6645.15
  2200.420828 6647.2
  2200.820828 6649.24
  2201.212495 6650.08
  2201.216661 6655.32
  2201.220828 6660.22
  2201.245828 6660.73
  2201.249995 6656
  2201.254161 6651.279999999999
  2201.379161 6651.02
  2201.383328 6656.02
  2201.387495 6660.99
  2201.437495 6663
  2201.587495 6665.03
  2201.837495 6667.14
  2202.070828 6669.15
  2202.304161 6671.23
  2202.583328 6673.28
  2202.833328 6675.31
  2203.099995 6677.32
  2203.354161 6679.33
  2203.704161 6681.440000000001
  2204.020828 6683.490000000001
  2204.320828 6685.57
  2204.816661 6687.66
  2205.099995 6689.66
  2205.499995 6691.690000000001
  2205.849995 6693.76
  2206.216661 6695.830000000001
  2206.604161 6697.89
  2206.999995 6700.010000000001
  2207.437495 6702.14
  2207.820828 6704.199999999999
  2208.299995 6706.21
  2208.654161 6708.22
  2209.133328 6710.260000000001
  2209.520828 6712.27
  2210.004161 6714.29
  2210.499995 6716.32
  2210.870828 6718.39
  2211.137495 6720.63
  2211.383328 6722.68
  2211.683328 6724.76
  2211.704161 6727.709999999999
  2211.733328 6725.67
  2211.787495 6729.48
  2211.920828 6731.75
  2212.204161 6733.89
  2212.549994999999 6735.97
  2212.937495 6737.999999999999
  2213.433328 6740.01
  2213.887495 6742.07
  2214.354161 6744.12
  2214.837495 6746.21
  2215.370828 6748.27
  2215.737494999999 6750.33
  2216.216661 6752.389999999999
  2216.804161 6754.41
  2217.299995 6756.42
  2217.820828 6758.44
  2218.333328 6760.48
  2218.933328 6762.52
  2219.437495 6764.53
  2219.983328 6766.54
  2220.583328 6768.539999999999
  2221.133328 6770.57
  2221.704161 6772.67
  2222.237495 6774.74
  2222.766661 6776.89
  2223.370828 6778.999999999999
  2223.904161 6781.04
  2224.504161 6783.1
  2225.216661 6785.13
  2225.837495 6787.14
  2226.454161 6789.21
  2227.133328 6791.420000000001
  2227.804161 6793.45
  2228.404161 6795.45
  2229.116661 6797.46
  2229.733328 6799.61
  2230.666661 6801.69
  2231.395828 6803.67
  2231.399995 6808.409999999999
  2231.404161 6812.81
  2231.470828 6814.86
  2231.683328 6816.859999999999
  2231.954161 6818.87
  2232.387495 6820.94
  2232.804161 6823.04
  2233.370828 6825.09
  2233.887495 6827.190000000001
  2234.520828 6829.22
  2235.037495 6831.39
  2235.620828 6833.56
  2236.287495 6835.78
  2236.983328 6837.79
  2237.654161 6839.88
  2238.333328 6841.91
  2238.987494999999 6844.04
  2239.833328 6846.09
  2240.554161 6848.12
  2241.199995 6850.17
  2241.887495 6852.2
  2242.420828 6854.24
  2243.254161 6856.25
  2243.804161 6858.26
  2244.704161 6860.3
  2245.699995 6862.330000000001
  2246.570828 6864.35
  2247.404161 6866.469999999999
  2248.320828 6868.53
  2248.966661 6870.63
  2249.604161 6872.65
  2250.387495 6874.74
  2251.404161 6876.800000000001
  2252.437495 6878.87
  2253.304161 6880.92
  2254.287495 6882.94
  2255.166661 6884.97
  2256.120828 6887.010000000001
  2257.137495 6889.01
  2258.037495 6891.04
  2259.183328 6893.04
  2260.187495 6895.07
  2260.399995 6892.57
  2260.512495 6891.87
  2260.516661 6896.71
  2260.520828 6901.47
  2260.545827999999 6902.8
  2260.549994999999 6897.89
  2260.554161 6893.079999999999
  2260.620828 6890.87
  2260.629161 6890.94
  2260.633328 6896.1
  2260.637495 6901.15
  2260.679161 6902.75
  2260.683328 6893.23
  2260.687495 6883.84
  2260.695828 6883.9
  2260.699995 6887.34
  2260.704161 6890.72
  2260.720828 6893.61
  2261.020828 6895.75
  2262.037495 6897.77
  2263.137495 6899.810000000001
  2264.049995 6901.91
  2264.937495 6903.93
  2266.512495 6905.93
  2267.254161 6907.969999999999
  2267.579161 6908.78
  2267.583328 6913.32
  2267.587495 6917.5
  2267.633328 6919.78
  2267.820828 6921.860000000001
  2268.154161 6924.03
  2268.666661 6926.14
  2269.204161 6928.15
  2269.837495 6930.21
  2271.004161 6932.26
  2271.466661 6930.04
  2271.537495 6927.71
  2272.104161 6925.62
  2272.433328 6923.619999999999
  2273.104161 6921.18
  2273.604161 6923.33
  2274.304161 6925.499999999999
  2275.083328 6927.68
  2275.820828 6929.91
  2276.620828 6932.14
  2277.404161 6934.15
  2278.254161 6936.32
  2279.204161 6938.33
  2280.337495 6940.430000000001
  2281.162495 6941.43
  2281.166661 6933.73
  2281.170827999999 6925.98
  2281.179161 6925.91
  2281.183328 6922.51
  2281.187495 6919.09
  2281.195828 6919.24
  2281.199995 6922.29
  2281.204161 6925.16
  2281.212495 6925.32
  2281.216661 6928
  2281.220828 6930.53
  2281.229161 6930.7
  2281.233328 6933.37
  2281.237495 6935.87
  2281.254161 6933.83
  2281.283328 6936.05
  2281.299995 6939.15
  2281.312495 6941.149999999999
  2281.316661 6943.909999999999
  2281.320828 6946.499999999999
  2281.354161 6943.29
  2281.362494999999 6943.14
  2281.366661 6940.640000000001
  2281.370828 6938.14
  2281.387495 6935.370000000001
  2281.395828 6935.36
  2281.399995 6937.83
  2281.404161 6940.3
  2281.412495 6940.32
  2281.416661 6942.520000000001
  2281.420828 6944.73
  2281.449995 6944.369999999999
  2281.454161 6942.09
  2281.470828 6939.36
  2281.499995 6941.91
  2282.066661 6943.94
  2282.816661 6945.95
  2283.704161 6947.99
  2284.554161 6944.23
  2284.595828 6942.23
  2284.599995 6940.16
  2284.604161 6938.090000000001
  2284.612495 6938.049999999999
  2284.616661 6933.449999999999
  2284.620828 6928.88
  2284.645828 6930.4
  2284.649995 6935.86
  2284.654161 6941.28
  2284.662495 6941.34
  2284.666661 6950.1
  2284.670828 6958.82
  2284.679161 6958.78
  2284.683328 6952.88
  2284.687495 6947.000000000001
  2284.695828 6946.97
  2284.699995 6943.84
  2284.704161 6940.72
  2284.720828 6937.6
  2284.762495 6936.86
  2284.766661 6941.53
  2284.770828 6946.17
  2284.887495 6948.36
  2284.916661 6945.49
  2284.933328 6942.79
  2284.949995 6940.76
  2284.987495 6943.320000000001
  2284.995828 6944.1
  2284.999995 6954.4
  2285.004161 6963.96
  2285.016661 6961.84
  2285.033328 6958.27
  2285.049995 6954.93
  2285.937495 6956.93
  2287.320828 6959.01
  2288.354161 6961.1
  2289.449995 6963.110000000001
  2290.783328 6965.159999999999
  2291.745828 6966.68
  2291.749995 6951.1
  2291.754161 6935.51
  2291.762495 6935.499999999999
  2291.766661 6895.83
  2291.770828 6855.96
  2291.779161 6855.760000000001
  2291.783328 6836.27
  2291.787495 6816.75
  2291.795828 6816.7
  2291.799995 6812.25
  2291.804161 6807.79
  2291.812495 6807.77
  2291.816661 6801.45
  2291.820828 6795.11
  2291.829161 6795.11
  2291.833328 6789.7
  2291.837495 6784.29
  2291.845828 6784.27
  2291.849995 6777.05
  2291.854161 6770.07
  2291.870828 6767.79
  2291.879161 6767.51
  2291.883328 6763.3
  2291.887495 6759.36
  2291.895828 6759.12
  2291.899995 6755.37
  2291.904161 6751.88
  2291.912495 6751.58
  2291.916661 6745.88
  2291.920828 6740.56
  2291.929161 6740.15
  2291.933328 6734
  2291.937495 6728.26
  2291.945828 6727.9
  2291.949995 6722.41
  2291.954161 6717.28
  2291.966661 6715.24
  2291.983328 6711.439999999999
  2291.995828 6710.03
  2291.999995 6715.18
  2292.004161 6719.99
  2292.012495 6718.91
  2292.016661 6701.690000000001
  2292.020828 6684.48
  2292.037495 6681.84
  2292.045827999999 6681.83
  2292.049994999999 6679.35
  2292.054161 6676.879999999999
  2292.062495 6676.87
  2292.066661 6674.82
  2292.070828 6672.76
  2292.087495 6668.83
  2292.104161 6665.1
  2292.120828 6661.43
  2292.137495 6657.82
  2292.154161 6654.39
  2292.162495 6654.39
  2292.166661 6661.23
  2292.170828 6668.1
  2292.187495 6665.43
  2292.216661 6663.34
  2292.237494999999 6661.13
  2292.245828 6660.76
  2292.249995 6655.26
  2292.254161 6650.12
  2292.262495 6649.82
  2292.266661 6645.169999999999
  2292.270828 6640.84
  2292.279161 6640.7
  2292.283328 6638.640000000001
  2292.295828 6636.590000000001
  2292.304161 6633.01
  2292.320828 6629.819999999999
  2292.329161 6629.69
  2292.333328 6627.58
  2292.345828 6625.54
  2292.354161 6623.18
  2292.370828 6620.25
  2292.387495 6617.439999999999
  2292.404161 6614.69
  2292.420827999999 6611.98
  2292.437495 6609.33
  2292.454161 6606.65
  2292.470828 6604.25
  2292.487495 6601.76
  2292.504161 6599.25
  2292.520828 6596.77
  2292.537495 6594.21
  2292.554161 6591.82
  2292.570828 6589.530000000001
  2292.587495 6587.25
  2292.604161 6584.91
  2292.620828 6582.57
  2292.637495 6580.55
  2292.654161 6578.25
  2292.670828 6576.09
  2292.687495 6573.79
  2292.704161 6571.66
  2292.720828 6569.46
  2292.737495 6567.29
  2292.754161 6565.21
  2292.770828 6563.1
  2292.787495 6561.01
  2292.816661 6558.08
  2292.833328 6556.060000000001
  2292.854161 6553.13
  2292.870828 6551.1
  2292.895828 6549.1
  2292.912495 6547.08
  2292.933328 6544.180000000001
  2292.954161 6541.379999999999
  2292.970828 6538.660000000001
  2292.999995 6535.74
  2293.020828 6533.05
  2293.049995 6530.27
  2293.070828 6527.47
  2293.099995 6524.8
  2293.120828 6522.04
  2293.149995 6519.58
  2293.170827999999 6516.92
  2293.199995 6514.310000000001
  2293.220828 6511.71
  2293.249995 6509.02
  2293.270828 6506.61
  2293.299995 6504.01
  2293.320828 6501.69
  2293.349995 6499.15
  2293.370828 6496.73
  2293.399995 6494.26
  2293.420828 6491.83
  2293.449995 6489.43
  2293.470828 6487
  2293.499995 6484.8
  2293.520828 6482.42
  2293.549994999999 6480.08
  2293.570828 6477.8
  2293.599995 6475.4
  2293.620828 6473.17
  2293.649995 6470.84
  2293.670828 6468.589999999999
  2293.699995 6466.46
  2293.720828 6464.25
  2293.749995 6462.060000000001
  2293.770828 6459.85
  2293.799995 6457.64
  2293.820828 6455.44
  2293.866661 6453.37
  2293.887495 6451.26
  2293.916661 6449.04
  2293.937495 6446.919999999999
  2293.966661 6444.78
  2293.987495 6442.7
  2294.016661 6440.54
  2294.045828 6438.54
  2294.070828 6435.91
  2294.099995 6433.85
  2294.133328 6431.16
  2294.154161 6429.12
  2294.183328 6427.12
  2294.216661 6424.539999999999
  2294.237495 6422.52
  2294.270828 6419.93
  2294.299994999999 6417.92
  2294.333328 6415.290000000001
  2294.366661 6412.740000000001
  2294.399995 6410.24
  2294.420828 6407.7
  2294.454161 6405.18
  2294.487494999999 6402.71
  2294.520828 6400.2
  2294.554161 6397.66
  2294.587495 6395.3
  2294.620828 6392.85
  2294.654161 6390.42
  2294.687495 6387.889999999999
  2294.720828 6385.52
  2294.754161 6383.14
  2294.787495 6380.83
  2294.820828 6378.43
  2294.854161 6376.15
  2294.887495 6373.79
  2294.920828 6371.47
  2294.954161 6369.23
  2294.987495 6366.889999999999
  2295.020828 6364.61
  2295.054161 6362.28
  2295.087495 6360.04
  2295.120828 6357.88
  2295.154161 6355.6
  2295.187495 6353.4
  2295.220828 6351.13
  2295.254161 6348.94
  2295.287495 6346.85
  2295.320828 6344.64
  2295.354161 6342.44
  2295.387495 6340.24
  2295.420827999999 6338.110000000001
  2295.454161 6336.06
  2295.487495 6333.92
  2295.520828 6331.8
  2295.554161 6329.67
  2295.587495 6327.529999999999
  2295.620828 6325.430000000001
  2295.654161 6323.39
  2295.687495 6321.34
  2295.720828 6319.28
  2295.754161 6317.26
  2295.787495 6315.17
  2295.820828 6313.14
  2295.854161 6310.68
  2295.887495 6308.59
  2295.929161 6306.58
  2295.966661 6304.1
  2296.004161 6301.65
  2296.037495 6299.64
  2296.083328 6297.23
  2296.120828 6294.730000000001
  2296.166661 6292.37
  2296.204161 6289.99
  2296.249995 6287.54
  2296.287495 6285.14
  2296.333328 6282.760000000001
  2296.370828 6280.44
  2296.416661 6278.07
  2296.454161 6275.73
  2296.499995 6273.35
  2296.537495 6271.1
  2296.583328 6268.749999999999
  2296.620828 6266.46
  2296.666661 6264.14
  2296.704161 6261.9
  2296.754161 6259.85
  2296.799995 6257.8
  2296.837495 6255.54
  2296.883328 6253.3
  2296.920827999999 6251.1
  2296.966661 6248.87
  2297.004161 6246.61
  2297.049995 6244.38
  2297.087495 6242.21
  2297.133328 6240.07
  2297.170828 6237.9
  2297.216661 6235.71
  2297.254161 6233.56
  2297.299994999999 6231.49
  2297.333328 6229.299999999999
  2297.370828 6227.17
  2297.416661 6225.06
  2297.454161 6223.01
  2297.499995 6220.84
  2297.537495 6218.72
  2297.583328 6216.64
  2297.633328 6214.11
  2297.683328 6211.730000000001
  2297.720828 6209.65
  2297.766661 6207.56
  2297.812495 6205.55
  2297.849995 6203.51
  2297.895828 6201.5
  2297.933328 6199.44
  2297.983328 6197.11
  2298.020828 6195.079999999999
  2298.066661 6193.06
  2298.112495 6191.04
  2298.154161 6188.75
  2298.199995 6186.74
  2298.249995 6184.370000000001
  2298.299995 6182.05
  2298.349995 6179.76
  2298.399995 6177.4
  2298.449995 6175.07
  2298.499995 6172.81
  2298.549995 6170.79
  2298.599995 6168.55
  2298.649995 6166.33
  2298.699995 6164.07
  2298.749995 6161.72
  2298.787495 6159.68
  2298.837495 6157.5
  2298.887495 6155.27
  2298.937495 6153.079999999999
  2298.987494999999 6150.96
  2299.037495 6148.87
  2299.087495 6146.62
  2299.137495 6144.45
  2299.187495 6142.35
  2299.237495 6140.19
  2299.287495 6138.04
  2299.337495 6135.93
  2299.395828 6133.919999999999
  2299.437495 6131.85
  2299.487495 6129.64
  2299.537495 6127.5
  2299.599995 6125.259999999999
  2299.666661 6123.1
  2299.716661 6121.05
  2299.770828 6118.78
  2299.820828 6116.639999999999
  2299.883328 6114.3
  2299.937495 6112.03
  2299.987495 6109.94
  2300.020828 6107.92
  2300.083328 6105.85
  2300.133328 6103.8
  2300.183328 6101.72
  2300.220828 6099.659999999999
  2300.283328 6097.34
  2300.333328 6095.33
  2300.383328 6093.3
  2300.437495 6091.03
  2300.495828 6089.01
  2300.545828 6087.01
  2300.599995 6084.73
  2300.654161 6082.47
  2300.716661 6080.17
  2300.770828 6077.87
  2300.833328 6075.65
  2300.887495 6073.4
  2300.949995 6071.12
  2301.004161 6068.950000000001
  2301.066661 6066.7
  2301.120828 6064.479999999999
  2301.183328 6062.29
  2301.237494999999 6060.080000000001
  2301.299995 6057.89
  2301.354161 6055.74
  2301.416661 6053.57
  2301.470828 6051.4
  2301.533328 6049.25
  2301.587495 6047.11
  2301.649995 6044.95
  2301.704161 6042.86
  2301.754161 6040.74
  2301.816661 6038.59
  2301.870828 6036.530000000001
  2301.933328 6034.38
  2301.987494999999 6032.300000000001
  2302.049995 6030.25
  2302.104161 6028.160000000001
  2302.166661 6026.09
  2302.220828 6024.06
  2302.283328 6021.969999999999
  2302.337495 6019.93
  2302.399995 6017.91
  2302.454161 6015.88
  2302.533328 6013.84
  2302.587495 6011.81
  2302.654161 6009.56
  2302.716661 6007.52
  2302.783328 6005.27
  2302.845828 6003.26
  2302.904161 6001.02
  2302.970828 5998.77
  2303.037495 5996.51
  2303.104161 5994.270000000001
  2303.170828 5992.06
  2303.233328 5989.83
  2303.299994999999 5987.64
  2303.366661 5985.43
  2303.433328 5983.18
  2303.499995 5981.03
  2303.566661 5978.87
  2303.633328 5976.7
  2303.699995 5974.55
  2303.766661 5972.359999999999
  2303.833328 5970.21
  2303.899995 5968.089999999999
  2303.966661 5965.94
  2304.033328 5963.85
  2304.099995 5961.7
  2304.166661 5959.57
  2304.233327999999 5957.5
  2304.299995 5955.4
  2304.366661 5953.33
  2304.433328 5951.25
  2304.499995 5949.15
  2304.566661 5947.089999999999
  2304.633328 5944.91
  2304.699995 5942.71
  2304.766661 5940.7
  2304.833328 5938.64
  2304.899995 5936.62
  2304.966661 5934.579999999999
  2305.033328 5932.55
  2305.099995 5930.55
  2305.170827999999 5928.32
  2305.237495 5926.3
  2305.316661 5924.07
  2305.404161 5921.83
  2305.483328 5919.640000000001
  2305.554161 5917.43
  2305.633328 5915.210000000001
  2305.704161 5913
  2305.783328 5910.8
  2305.854161 5908.640000000001
  2305.933328 5906.44
  2306.004161 5904.3
  2306.083328 5901.96
  2306.149995 5899.93
  2306.220828 5897.82
  2306.299994999999 5895.66
  2306.370828 5893.56
  2306.449995 5891.4
  2306.520828 5889.33
  2306.599995 5887.2
  2306.670827999999 5885.1
  2306.749995 5882.98
  2306.820828 5880.89
  2306.899995 5878.84
  2306.970828 5876.74
  2307.049994999999 5874.65
  2307.120828 5872.61
  2307.199995 5870.53
  2307.270828 5868.51
  2307.349995 5866.429999999999
  2307.433328 5864.2
  2307.504161 5862.19
  2307.570828 5860.17
  2307.649995 5858.14
  2307.720828 5856.12
  2307.804161 5853.920000000001
  2307.883328 5851.89
  2307.966661 5849.71
  2308.037495 5847.71
  2308.120828 5845.54
  2308.204161 5843.339999999999
  2308.304161 5841.18
  2308.387495 5839
  2308.470828 5836.859999999999
  2308.554161 5834.69
  2308.637495 5832.53
  2308.720828 5830.4
  2308.804161 5828.27
  2308.887495 5826.16
  2308.966661 5824.1
  2309.049995 5821.89
  2309.133328 5819.8
  2309.216661 5817.73
  2309.299994999999 5815.61
  2309.383328 5813.54
  2309.466661 5811.460000000001
  2309.549995 5809.42
  2309.633328 5807.33
  2309.716661 5805.3
  2309.799995 5803.25
  2309.883328 5801.210000000001
  2309.966661 5799.17
  2310.049994999999 5797.12
  2310.137495 5794.92
  2310.220828 5792.9
  2310.316661 5790.710000000001
  2310.399995 5788.59
  2310.483328 5786.530000000001
  2310.566661 5784.52
  2310.654161 5782.36
  2310.749995 5780.16
  2310.837495 5778.03
  2310.933328 5775.85
  2311.020828 5773.72
  2311.116661 5771.56
  2311.220828 5769.49
  2311.312495 5767.48
  2311.399995 5765.41
  2311.487495 5763.27
  2311.583328 5761.18
  2311.670828 5759.12
  2311.766661 5757.01
  2311.854161 5754.76
  2311.949995 5752.640000000001
  2312.037495 5750.62
  2312.133328 5748.55
  2312.220828 5746.51
  2312.316661 5744.45
  2312.404161 5742.439999999999
  2312.499995 5740.38
  2312.587495 5738.379999999999
  2312.683328 5736.34
  2312.783328 5734.17
