          Elapsed time          Liquid rate
                 (hr)              (STB/D)
  1463.935412222258 -17482.67251412427
  1464.018745555601 -17657.14987996301
  1464.102078888856 -17789.91276226394
  1464.185412222199 -17871.35093503342
  1464.26874555563 -17925.18134021032
  1464.64374555563 -17936.61537406636
  1465.143745555601 -17924.8393728048
  1465.477078888885 -17914.02780349578
  1465.81041222217 -17902.7599991182
  1466.102078888915 -17889.94336869908
  1466.352078888944 -17879.24047162212
  1466.643745555601 -17869.05722863847
  1467.018745555601 -17858.36555259534
  1467.393745555601 -17847.40581631474
  1467.768745555601 -17837.20041123627
  1468.01874555563 -17847.05190846097
  1468.102078888973 -17889.76902956032
  1468.185412222229 -17936.81480816963
  1468.268745555572 -17953.42773754986
  1468.352078888915 -17973.48373078185
  1468.435412222258 -17990.33148725526
  1468.518745555601 -18035.27391079097
  1468.602078888856 -18077.76687152536
  1468.685412222199 -18093.95819352178
  1468.76874555563 -18113.40780385764
  1468.852078888973 -18132.25859901215
  1468.977078888944 -18146.62821678077
  1469.14374555563 -18161.88302730171
  1469.310412222229 -18177.28195675773
  1469.477078888915 -18192.00975226461
  1469.727078888944 -18202.40311607196
  1470.935412222199 -18213.3730302393
  1472.18541222217 -18216.82136926631
  1472.56041222217 -18204.67625951312
  1472.977078888885 -18192.32854057489
  1473.518745555572 -18181.59907962418
  1473.893745555572 -18168.95746131047
  1474.060412222258 -18157.86399655365
  1474.227078888944 -18143.14350300556
  1474.435412222258 -18130.80121026936
  1474.727078888915 -18119.44716349218
  1475.227078888973 -18108.6085535008
  1475.852078888915 -18098.20758755029
  1476.31041222217 -18086.99944040257
  1476.560412222199 -18076.94798127622
  1476.685412222258 -18062.81723727874
  1476.768745555601 -18056.6286377264
  1476.852078888856 -18263.78111112936
  1476.935412222199 -18455.66912879968
  1477.01874555563 -18559.54720824403
  1477.102078888973 -18610.09770942295
  1477.518745555601 -18656.61048190296
  1477.935412222229 -18659.53176550895
  1478.018745555572 -18578.18690073085
  1478.102078888915 -18499.86947309949
  1478.310412222229 -18451.76663670755
  1478.51874555563 -18451.97992994169
  1478.602078888973 -18263.36815463185
  1478.685412222229 -18158.72102264911
  1478.768745555572 -18099.35644827922
  1478.89374555563 -18058.20035935211
  1479.102078888944 -18043.18642548985
  1479.393745555601 -18029.4361072109
  1479.893745555572 -18019.1031883036
  1480.602078888856 -18008.05046826549
  1481.268745555601 -17996.68468522504
  1481.810412222287 -17985.48619512795
  1482.310412222258 -17974.75982031647
  1482.852078888944 -17963.92897819277
  1483.435412222258 -17952.79099690383
  1484.018745555572 -17941.2996321583
  1484.477078888915 -17930.83232009153
  1484.677126388939 -17926.58277184295
  1495.343793055625 0
  1495.485412222421 -910.3209449624748
  1495.568745555764 -2075.099307530983
  1495.652078889019 -3468.665705755899
  1495.735412222362 -4617.932691309383
  1495.818745555793 -5683.890245673338
  1495.902078889136 -6689.423472669179
  1495.985412222392 -7407.048922856407
  1496.068745555735 -7867.411740863802
  1496.152078889078 -8291.249557829608
  1496.235412222421 -8583.970835850487
  1496.318745555764 -8752.022618576233
  1496.402078889019 -8938.218590943054
  1496.485412222362 -9126.157194890402
  1496.568745555793 -9300.202950045778
  1496.652078889136 -9395.133572972683
  1496.777078889107 -9448.292793662988
  1496.985412222421 -9460.553466791933
  1497.152078889019 -9464.432206666372
  1497.235412222362 -9568.646208775479
  1497.318745555793 -9638.863790740843
  1497.443745555764 -9679.49363394162
  1497.693745555705 -9690.848409136615
  1497.943745555735 -9701.980698224403
  1498.068745555793 -9715.77006089799
  1498.135186457163 -9724.917879527044
  1498.17685312379 -9730.357004471112
  1498.235412222392 -10231.98724851712
  1498.318745555735 -11469.30229082249
  1498.402078889078 -12142.54494942508
  1498.485412222421 -12855.38348664076
  1498.568745555764 -13262.16164469148
  1498.652078889019 -13513.9775964645
  1498.735412222362 -13945.49662733469
  1498.818745555793 -13986.09729161876
  1498.902078889136 -14241.78849147681
  1498.985412222392 -14235.71434385463
  1499.068745555735 -14411.55317128084
  1499.152078889078 -14445.14808664244
  1499.235412222421 -14442.54369993685
  1499.318745555764 -14558.14712746369
  1499.402078889019 -14618.54466439771
  1499.485412222362 -14630.91575598606
  1499.610412222421 -14642.73509099076
  1499.777078889107 -14656.20964598747
  1499.985412222421 -14669.24514069603
  1500.735412222421 -14680.91244605525
  1501.568745555764 -14669.52247875826
  1501.902078889048 -14657.22924344118
  1502.068745555735 -14642.48224714666
  1502.152078889078 -14637.629125137
  1502.235412222421 -14710.64783825992
  1502.318745555764 -15066.60067774266
  1502.402078889019 -15075.20855291704
  1502.485412222362 -15298.4727044019
  1502.568745555793 -15406.77068778794
  1502.652078889136 -15466.78747309679
  1502.735412222392 -15478.99148504192
  1502.902078889078 -15489.95267428039
  1503.110412222392 -15503.47421238798
  1503.235412222362 -15516.0111305829
  1503.402078889048 -15526.62462773794
  1503.568745555735 -15538.18084393838
  1503.652078889078 -15593.42416896349
  1503.735412222421 -16109.75316799916
  1503.818745555764 -16490.43464224747
  1503.902078889019 -16433.32975322166
  1503.985412222362 -16419.19656115273
  1504.068745555793 -16401.23100373917
  1504.193745555764 -16386.50382425931
  1504.402078889078 -16376.30859180817
  1504.568745555764 -16364.64176179503
  1504.652078889019 -16361.70370483682
  1504.735412222362 -16448.05563968794
  1504.818745555793 -16528.61766737716
  1504.902078889136 -16519.49312511367
  1504.985412222392 -16508.45109216491
  1505.068745555735 -16535.74958124308
  1505.152078889078 -16569.78271359395
  1505.235412222421 -16622.13942764071
  1505.318745555764 -16742.7869185979
  1505.402078889019 -16818.08333354547
  1505.485412222362 -16869.99781242822
  1505.568745555793 -16884.02500348855
  1505.735412222479 -16896.94147288199
  1506.027078889048 -16909.6129508863
  1506.235412222362 -16918.70050877902
  1506.318745555793 -17150.47210969725
  1506.402078889136 -17228.33853405325
  1506.485412222392 -17303.07624235146
  1506.568745555735 -17484.95037510484
  1506.652078889078 -17788.19460670259
  1506.735412222421 -17999.93139769213
  1506.818745555764 -18194.33007909594
  1506.902078889019 -18237.14296009859
  1506.985412222362 -18350.33445993312
  1507.068745555793 -18414.91523549537
  1507.193745555764 -18454.24560017613
  1507.318745555735 -18468.37589456522
  1507.402078889078 -18753.66341333339
  1507.485412222421 -18922.45737356234
  1507.568745555764 -19076.7145712852
  1507.652078889019 -19180.45726074033
  1507.735412222362 -19305.80713031699
  1507.818745555793 -19389.27672733997
  1507.902078889136 -19433.19273864013
  1507.985412222392 -19437.69715232771
  1508.110412222362 -19519.80696229991
  1508.235412222421 -19537.63686124316
  1508.360412222392 -19467.83152822043
  1508.485412222362 -19479.24564267082
  1508.568745555793 -19558.49968857039
  1508.985412222508 -19605.80633279847
  1509.485412222479 -19595.57343248422
  1509.98541222245 -19585.05331500127
  1510.443745555793 -19601.69426454425
  1510.610412222392 -19619.24918103617
  1511.235412222333 -19632.37295998396
  1511.902078889078 -19642.4540822918
  1512.110412222392 -19657.88921410896
  1512.277078889078 -19674.60393117577
  1512.443745555764 -19691.6308503952
  1512.610412222362 -19707.25103536744
  1512.777078889048 -19720.95808929091
  1512.902078889019 -19734.76819543705
  1512.985412222362 -19748.85657830597
  1513.068745555793 -19767.67128452962
  1513.152078889136 -19787.93145120921
  1513.235412222392 -19807.07758755269
  1514.318745555764 -19820.30783827885
  1515.485412222479 -19822.43045201222
  1515.652078889078 -19836.50527978142
  1515.735412222421 -19845.10955536781
  1515.818745555764 -19860.15820950727
  1515.902078889019 -19879.29529734244
  1515.985412222362 -19897.21303569445
  1516.735412222362 -19908.82420910238
  1517.693745555676 -19898.43785900127
  1517.985412222421 -19904.69754984941
  1518.068745555764 -19953.38180763044
  1518.152078889019 -19970.19635697094
  1518.235412222362 -19988.72365480075
  1518.527078889107 -20002.3717883423
  1519.610412222392 -20012.81388064341
  1520.527078889078 -20000.7284532487
  1520.693745555764 -19988.26857054059
  1520.860412222362 -19971.28748352742
  1521.027078889048 -19955.1565289377
  1521.277078889078 -19943.78132004166
  1521.652078889078 -19931.3732405673
  1522.152078889048 -19920.84218970369
  1522.693745555735 -19909.46134244815
  1523.235412222421 -19897.70596788231
  1523.735412222392 -19886.86467151517
  1524.068745555676 -19873.33010041677
  1524.318745555705 -19859.73405960823
  1524.568745555735 -19847.75475827849
  1524.818745555676 -19836.8542775605
  1525.110412222333 -19826.62709607123
  1525.527078889048 -19815.62545925008
  1526.068745555735 -19805.17564891209
  1526.652078889048 -19794.00396564281
  1527.235412222362 -19782.61089901366
  1527.777078889048 -19772.43508808133
  1528.152078889048 -19760.19359819835
  1528.402078889078 -19750.09286399136
  1528.652078889107 -19737.97291476951
  1528.902078889048 -19725.74369731968
  1529.235412222333 -19715.47517053563
  1529.777078889019 -19705.02727299876
  1530.443745555764 -19695.01260606829
  1531.027078889078 -19684.45628180096
  1531.443745555705 -19673.6199205782
  1531.73541222245 -19660.81888827463
  1531.985412222479 -19648.5008199925
  1532.235412222421 -19635.17879851698
  1532.527078889078 -19622.68135123434
  1533.027078889136 -19610.49453574553
  1533.693745555793 -19599.59129450249
  1534.110412222421 -19589.33388186581
  1534.235412222392 -19579.06229330147
  1534.318745555735 -19575.32684430362
  1534.402078889078 -19775.28444575317
  1534.485412222421 -19928.28385419582
  1534.568745555764 -20004.93114402611
  1534.693745555735 -20052.23650045176
  1535.277078889048 -20069.18249587153
  1535.985412222333 -20058.16549293489
  1536.243793055706 -20050.52467447381
  1538.818745555735 0
  1538.902078889078 -140.7809927183678
  1538.985412222421 -1350.08899114613
  1539.068745555764 -2463.989496380381
  1539.152078889019 -3352.777092417848
  1539.235412222362 -4089.126412790612
  1539.318745555793 -5121.210868200205
  1539.402078889136 -6441.244538162333
  1539.485412222392 -7740.387167658224
  1539.568745555735 -9171.8960222116
  1539.652078889078 -10545.42047801594
  1539.735412222421 -11899.22223833362
  1539.818745555764 -12410.98056517033
  1539.902078889019 -12560.0577943862
  1539.985412222362 -12667.03284857397
  1540.068745555793 -12739.52185379791
  1540.193745555764 -12790.33044568176
  1540.318745555735 -12796.8145748325
  1540.443745555793 -12862.88916707628
  1540.543068604195 -12875.00189913567
  1540.584735270822 -12877.28262240195
  1540.652078889019 -12946.37494297139
  1540.735412222362 -13058.49287389254
  1540.818745555793 -13121.29478868253
  1540.902078889136 -13167.88250859576
  1540.985412222392 -13180.79030722428
  1541.152078889078 -13192.74462023196
  1541.318745555764 -13202.63385531298
  1541.402078889019 -13244.43457996464
  1541.485412222362 -13598.98678164312
  1541.568745555793 -13926.68143490775
  1541.652078889136 -14254.54116555892
  1541.735412222392 -14726.77366525746
  1541.818745555735 -15228.05177412636
  1541.902078889078 -15578.66516784672
  1541.985412222421 -15858.70027419016
  1542.068745555764 -16024.8486611522
  1542.152078889019 -16204.62055619645
  1542.235412222362 -16296.86793038158
  1542.318745555793 -16607.99962294478
  1542.402078889136 -16860.50513217413
  1542.485412222392 -17275.72708602647
  1542.568745555735 -17642.20420537933
  1542.652078889078 -17870.61442582607
  1542.735412222421 -18065.30172903494
  1542.818745555764 -18213.89440562248
  1542.902078889019 -18269.93812464388
  1542.985412222362 -18333.90751418728
  1543.068745555793 -18414.02258518859
  1543.152078889136 -18420.95885841177
  1543.235412222392 -18480.8851092582
  1543.443745555705 -18547.46230460529
  1543.652078889019 -18551.11749035218
  1543.735412222362 -18736.58267694769
  1543.818745555793 -18833.12469660505
  1544.277078889136 -18885.4086403968
  1544.818745555735 -18875.24523127525
  1545.027078889048 -18859.50433458518
  1545.193745555735 -18843.49225965202
  1545.360412222421 -18826.5111418091
  1545.568745555735 -18813.10616828191
  1545.860412222392 -18802.80539776015
  1546.110412222421 -18791.55111360815
  1546.277078889107 -18779.51721892677
  1546.443745555793 -18763.68948805435
  1546.610412222392 -18747.60708191655
  1546.777078889078 -18734.05900533575
  1546.902078889136 -18721.74550583113
  1546.985412222392 -18715.92303074489
  1547.068745555735 -18756.46605717954
  1547.152078889078 -18995.86029681195
  1547.235412222421 -19124.99655430595
  1547.318745555764 -19225.12226133581
  1547.402078889019 -19293.27309925192
  1547.485412222362 -19288.16777995559
  1547.568745555793 -19356.44775270337
  1547.652078889136 -19424.51970874586
  1547.735412222392 -19486.58013739908
  1547.818745555735 -19496.32266076102
  1547.943745555793 -19538.44441203347
  1548.068745555764 -19556.34020997656
  1548.152078889019 -19563.20136236997
  1548.235412222362 -19667.10717110491
  1548.610412222362 -19724.40500235895
  1549.110412222333 -19713.45114175386
  1549.443745555705 -19702.24526295608
  1549.73541222245 -19688.82194521163
  1549.985412222479 -19676.64960168998
  1550.235412222421 -19663.16727527038
  1550.48541222245 -19649.39367676698
  1550.735412222479 -19637.00014307684
  1551.027078889048 -19626.84933098614
  1551.277078889078 -19614.748426442
  1551.443745555764 -19604.46252052815
  1551.652078889078 -19592.99526489079
  1551.943745555822 -19581.84490982051
  1552.193745555764 -19569.57831434556
  1552.318745555735 -19565.8703004549
  1552.402078889078 -19797.26353607163
  1552.485412222421 -19921.06630981264
  1552.568745555764 -19991.91237184022
  1552.943745555764 -20029.08541244893
  1553.402078889107 -20018.52937684374
  1553.610412222421 -20004.5057321047
  1553.818745555735 -19991.70264996014
  1554.068745555676 -19978.89430037909
  1554.318745555705 -19968.83576426324
  1554.568745555735 -19957.6977073007
  1554.818745555676 -19946.3702514218
  1555.110412222333 -19935.79202520209
  1555.443745555705 -19922.79569893559
  1555.777078889078 -19910.63193404945
  1556.11041222245 -19898.86084987199
  1556.443745555822 -19886.92589443307
  1556.735412222479 -19874.31416283401
  1556.985412222421 -19864.22875309096
  1557.23541222245 -19853.63871175475
  1557.485412222479 -19842.80488396856
  1557.735412222421 -19830.03581735969
  1558.027078889078 -19816.73632881482
  1558.36041222245 -19803.64664392732
  1558.693745555822 -19791.92430588277
  1559.068745555822 -19781.41306768293
  1559.48541222245 -19770.62643434252
  1559.86041222245 -19758.81874909331
  1560.152078889107 -19746.3561976299
  1560.402078889048 -19735.81367436776
  1560.693745555705 -19725.20192178697
  1561.068745555705 -19712.96223260985
  1561.568745555764 -19702.69926377902
  1562.11041222245 -19691.09550320867
  1562.610412222421 -19680.59598603469
  1563.110412222479 -19670.00566224206
  1563.61041222245 -19659.18171168794
  1564.110412222421 -19647.8968895428
  1564.610412222479 -19636.43405519558
  1565.152078889078 -19625.76071646995
  1565.818745555647 -19615.23626983447
  1566.485412222392 -19604.78471370581
  1566.943745555822 -19594.23443592851
  1567.235412222479 -19583.72460622141
  1567.402078889078 -19569.0983400372
  1567.463878330251 -19563.07438349699
  1567.505544996966 -19560.16368848156
  1567.568745555764 -19659.24294746994
  1567.652078889019 -19850.95480582463
  1567.735412222362 -19953.32819706064
  1567.818745555793 -20014.6007433765
  1567.902078889136 -20027.82676460168
  1568.318745555764 -20038.5958136083
  1569.027078889136 -20027.11072273662
  1569.568745555822 -20016.23154324515
  1569.943745555822 -20005.32070547849
  1570.235412222479 -19991.86669012033
  1570.485412222421 -19980.58776823572
  1570.73541222245 -19969.34676761104
  1571.027078889107 -19959.12617328052
  1571.443745555735 -19948.66048526575
  1571.943745555705 -19937.83222549702
  1572.402078889048 -19926.42029780962
  1572.818745555764 -19915.88735016553
  1573.235412222392 -19904.95156032898
  1573.652078889107 -19894.10351044162
  1574.11041222245 -19883.67077876194
  1574.610412222421 -19871.94570767263
  1575.110412222479 -19861.00531831747
  1575.61041222245 -19850.47623717585
  1576.152078889048 -19840.12874489078
  1576.818745555705 -19829.02345913974
  1577.652078889048 -19818.43215966855
  1578.443745555764 -19807.90352950646
  1578.943745555822 -19796.8910680159
  1579.235412222479 -19785.99299004772
  1579.485412222421 -19774.94951252881
  1579.777078889078 -19763.86974219085
  1580.193745555705 -19752.7432658573
  1580.735412222392 -19742.53791854682
  1581.277078889078 -19731.22417558504
  1581.777078889048 -19720.88647336907
  1582.277078889107 -19710.35235522307
  1582.777078889078 -19699.95921433039
  1583.235412222333 -19689.63408505956
  1583.610412222333 -19677.61704774583
  1583.985412222333 -19666.23527708599
  1584.527078889019 -19655.91501968309
  1585.235412222392 -19645.60441538477
  1585.943745555764 -19635.24374710563
  1586.568745555793 -19624.50218910293
  1587.152078889107 -19613.73683698726
  1587.735412222421 -19603.45974144546
  1588.318745555735 -19593.26928107972
  1588.777078889078 -19582.87900749883
  1588.985412222392 -19571.78627502271
  1589.068745555735 -19739.74805728513
  1589.152078889078 -19902.96803738954
  1589.235412222421 -19989.14123761097
  1589.360412222392 -20041.68006602351
  1589.860412222362 -20058.77071359408
  1590.610412222362 -20047.49997486846
  1591.277078889019 -20036.32745529642
  1591.902078889048 -20024.9428938592
  1592.443745555735 -20013.9163653435
  1592.943745555705 -20003.68489840511
  1593.485412222392 -19993.29030814092
  1593.98541222245 -19981.62282315459
  1594.36041222245 -19970.39045196443
  1594.693745555822 -19958.18914634263
  1595.902078889078 -19948.05203095577
  1597.985412222392 -19942.73874881862
  1600.068745555793 -19936.31577933402
  1601.943745555793 -19926.62815028857
  1603.235412222392 -19916.24292371045
  1603.985412222392 -19905.65719178574
  1604.568745555793 -19895.08592774841
  1605.318745555793 -19884.91563480444
  1606.402078889078 -19874.80945435972
  1607.568745555705 -19864.54276343874
  1608.443745555764 -19853.87045397884
  1609.027078889078 -19842.79833437421
  1609.568745555764 -19832.79301151199
  1610.277078889136 -19822.40756846198
  1611.152078889107 -19811.98363913012
  1612.068745555793 -19801.77235912125
  1612.985412222392 -19791.13514490035
  1613.902078889078 -19780.61855438518
  1614.693745555793 -19770.11399497397
  1615.318745555735 -19759.75808419442
  1615.902078889048 -19748.55578862941
  1616.652078889048 -19738.47577671936
  1617.61041222245 -19727.99503690015
  1618.402078889078 -19716.87755635215
  1618.943745555676 -19706.678035846
  1619.485412222362 -19696.3935942393
  1620.193745555735 -19685.65423526894
  1621.152078889048 -19675.42474742756
  1622.193745555705 -19665.20234957468
  1623.027078889136 -19654.32675273874
  1623.61041222245 -19642.9632157275
  1624.110412222421 -19632.56352913652
  1624.73541222245 -19622.4643843591
  1625.818745555735 -19611.61260491253
  1627.068745555705 -19601.09907564414
  1627.902078889048 -19590.85033852876
  1628.235412222421 -19577.80927470396
  1628.318745555764 -19574.63952449608
  1628.402078889019 -19760.00428360583
  1628.485412222362 -19889.63451928867
  1628.568745555793 -19961.98198191497
  1629.277078889078 -20005.86109247364
  1630.193745555676 -19995.65270938126
  1630.693745555735 -19985.24934553879
  1631.193745555705 -19974.3933462529
  1631.652078889048 -19962.56191958103
  1632.068745555764 -19952.33506274075
  1632.527078889107 -19942.26647351433
  1633.110412222421 -19931.44789085058
  1633.943745555676 -19921.05450110139
  1634.777078889019 -19910.91561876394
  1635.360412222421 -19900.22714869169
  1635.902078889107 -19890.0066824859
  1636.693745555735 -19879.15877418402
  1637.943745555705 -19868.66054588823
  1638.902078889107 -19857.91599864405
  1639.318745555822 -19847.67799069667
  1639.777078889078 -19835.60467740808
  1640.277078889048 -19823.90666418588
  1640.735412222392 -19811.96999875388
  1641.152078889107 -19801.57396630015
  1641.568745555822 -19790.99009799395
  1642.027078889078 -19780.64579591314
  1642.610412222392 -19769.65166463686
  1643.568745555705 -19759.21953250206
  1644.818745555676 -19749.05449966546
  1645.777078889078 -19738.08319393566
  1646.360412222479 -19727.29060208192
  1646.86041222245 -19716.8799080638
  1647.360412222421 -19705.76542578213
  1647.943745555735 -19695.49038522657
  1648.818745555705 -19684.94627109018
  1649.943745555705 -19674.5791631438
  1651.110412222333 -19664.56685903978
  1652.068745555647 -19653.82945738853
  1652.693745555676 -19642.41635595425
  1653.193745555735 -19632.40242250901
  1653.777078889136 -19622.1147830729
  1654.568745555764 -19611.07797120003
  1655.527078889078 -19601.07215150993
  1656.402078889136 -19590.37142347787
  1656.818745555764 -19581.962829009
  1656.902078889019 -19706.76972349096
  1656.985412222362 -19826.8970675954
  1657.068745555793 -19900.2257028385
  1657.152078889136 -19915.64778752965
  1657.818745555705 -19928.97944233829
  1658.693745555676 -19918.48894719572
  1659.193745555735 -19908.42130671379
  1659.693745555705 -19897.08647963684
  1660.193745555676 -19885.56044932118
  1660.693745555735 -19874.54170001102
  1661.235412222421 -19864.35753899919
  1661.818745555735 -19853.43332550504
  1662.443745555764 -19843.31868185234
  1663.110412222421 -19832.36876650385
  1663.735412222362 -19821.41858260907
  1664.318745555764 -19811.10862043201
  1664.86041222245 -19799.62018609287
  1665.360412222421 -19788.79879921282
  1665.860412222479 -19777.38092962862
  1666.402078889078 -19766.03919872971
  1667.110412222362 -19754.63475098132
  1668.193745555735 -19744.46369817744
  1669.193745555764 -19733.78590656732
  1669.777078889078 -19723.3439059727
  1670.277078889048 -19713.06194755236
  1670.777078889107 -19702.19551892737
  1671.277078889078 -19691.72792850136
  1671.777078889048 -19681.57961190717
  1672.318745555735 -19671.39715247956
  1672.985412222392 -19660.22246391817
  1673.985412222421 -19649.69960077196
  1675.193745555764 -19639.59062086015
  1676.360412222392 -19629.56835593743
  1677.610412222362 -19619.33331193074
  1678.777078889078 -19608.61851211364
  1679.652078889136 -19598.25691605326
  1680.193745555822 -19587.82933251056
  1680.402078889136 -19580.5115960728
  1680.485412222392 -19623.59881885614
  1680.568745555735 -19770.22548088026
  1680.652078889078 -19848.7746419144
  1680.777078889048 -19894.30019251815
  1681.485412222421 -19906.25155525725
  1682.402078889107 -19895.69554206808
  1682.86041222245 -19885.45731385418
  1683.152078889107 -19873.57770416791
  1683.443745555764 -19862.7697174893
  1683.860412222479 -19850.47842695358
  1684.402078889078 -19839.58306901174
  1684.943745555676 -19828.75430170966
  1685.443745555735 -19818.65302572054
  1685.943745555705 -19808.01722740912
  1686.485412222392 -19797.43659745072
  1687.235412222392 -19786.83286150558
  1688.443745555647 -19776.7036268932
  1689.652078889078 -19766.3608896817
  1690.402078889078 -19755.06645316966
  1690.943745555676 -19743.28169045137
  1691.402078889107 -19731.3923859782
  1691.86041222245 -19721.21073907305
  1692.402078889048 -19709.86766906857
  1693.193745555676 -19699.44919610727
  1694.235412222333 -19688.74676869958
  1695.277078889078 -19678.50004042868
  1696.235412222392 -19667.79423316208
  1697.152078889078 -19657.60391955392
  1698.110412222479 -19647.55469214076
  1699.152078889048 -19637.1047171296
  1700.360412222392 -19626.80978822564
  1701.943745555822 -19616.26802377569
  1703.902078889078 -19606.21943622605
  1705.735412222362 -19598.77324922643
  1706.693745555764 -19588.10536489062
  1706.868210062297 -19578.17067091704
  1706.909876728925 -19577.8276324438
  1706.985412222421 -19712.85536245439
  1707.068745555764 -19878.97140353543
  1707.152078889019 -19971.47299962735
  1707.235412222362 -20024.87337803154
  1707.360412222421 -20035.67174401703
  1707.777078889136 -20047.05914039498
  1708.652078889107 -20035.94492339941
  1710.235412222362 -20025.51927454715
  1711.652078889019 -20015.44897911217
  1712.318745555764 -20004.04789914389
  1712.86041222245 -19992.48885000655
  1713.402078889048 -19982.05173044742
  1714.068745555705 -19970.7385814528
  1715.068745555735 -19960.17541194664
  1716.110412222392 -19949.58299882723
  1716.818745555764 -19939.03641341229
  1717.36041222245 -19927.40870737339
  1717.902078889048 -19916.4194478771
  1718.652078889048 -19905.66406951084
  1719.735412222421 -19895.47468043869
  1720.777078889078 -19885.15173113136
  1721.443745555735 -19873.75494595237
  1721.943745555705 -19863.17723979012
  1722.443745555676 -19851.50163165459
  1723.068745555705 -19841.25658580692
  1723.985412222392 -19830.89108877921
  1725.027078889048 -19820.12793816313
  1725.985412222362 -19809.3529721547
  1726.902078889048 -19798.97499032909
  1727.818745555735 -19788.60974537245
  1728.777078889048 -19778.53546814398
  1729.777078889078 -19767.99510651998
  1730.818745555822 -19757.97968548311
  1731.943745555822 -19747.77040933504
  1733.11041222245 -19737.37029921663
  1734.23541222245 -19727.06557717824
  1735.318745555822 -19717.04670839753
  1736.360412222479 -19706.37968006948
  1737.360412222421 -19696.0840455782
  1738.36041222245 -19685.61216382936
  1739.360412222479 -19675.17676638609
  1740.360412222421 -19664.85793212516
  1741.36041222245 -19654.57664719763
  1742.360412222479 -19644.19153642869
  1743.402078889048 -19633.77656872382
  1744.527078889048 -19623.06995956574
  1745.568745555793 -19612.24516660149
  1746.402078889136 -19601.82787568901
  1747.068745555793 -19591.11055440223
  1747.402078889078 -19580.97555510554
  1747.485412222421 -19794.85049259822
  1747.568745555764 -20001.83796262052
  1747.652078889019 -20100.9121883836
  1747.735412222362 -20171.59995008755
  1747.860412222421 -20217.78367298239
  1748.235412222421 -20233.49182483609
  1748.568745555793 -20228.52901761989
  1748.652078889136 -19858.18646637769
  1748.735412222392 -19473.99169897143
  1748.818745555735 -19262.32293083999
  1748.902078889078 -19147.12372847685
  1748.985412222421 -19082.20767822973
  1749.110412222392 -19043.55909281907
  1749.277078889078 -19025.12920965619
  1749.402078889136 -19012.81665128567
  1749.485412222392 -19171.48868708474
  1749.568745555735 -19291.56968980188
  1749.652078889078 -19366.38377280116
  1749.735412222421 -19409.23380561302
  1749.860412222392 -19458.34531699233
  1749.985412222362 -19470.23800343653
  1750.068745555793 -19534.80469914835
  1750.152078889136 -19576.85281873428
  1750.235412222392 -19566.89743053493
  1750.318745555735 -19554.79149527575
  1750.402078889078 -19547.79686203126
  1750.485412222421 -19785.78484186854
  1750.568745555764 -19921.43373383939
  1750.652078889019 -20019.3890699808
  1750.735412222362 -20079.42247879782
  1750.860412222421 -20135.90330231174
  1751.068745555735 -20147.99735158118
  1751.318745555676 -20162.96111607789
  1751.902078889078 -20172.97409153948
  1752.568745555822 -20162.35901643533
  1752.943745555822 -20151.69681807456
  1753.235412222479 -20139.07653491657
  1753.485412222421 -20128.73553256383
  1753.73541222245 -20117.94427830302
  1753.985412222479 -20106.6184934655
  1754.277078889048 -20095.42481636088
  1754.693745555676 -20083.06119077685
  1755.235412222362 -20072.10802297341
  1755.818745555764 -20061.70696368115
  1756.402078889078 -20050.30628574038
  1757.110412222362 -20039.71475730167
  1758.193745555735 -20029.40166039005
  1759.235412222392 -20019.08428841079
  1759.818745555705 -20008.71268460922
  1760.193745555705 -19998.07996901433
  1760.527078889078 -19984.99010554879
  1761.027078889136 -19973.0510062661
  1762.36041222245 -19962.63174076708
  1763.610412222421 -19952.28182812155
  1763.943745555793 -19941.21579475146
  1764.110412222392 -19930.06357595233
  1764.277078889078 -19915.29311549565
  1764.527078889107 -19903.68726932823
  1765.027078889078 -19893.45580061341
  1765.818745555793 -19883.40546219664
  1766.777078889107 -19873.26623541343
  1767.735412222421 -19863.10380862985
  1768.610412222392 -19852.44753212831
  1769.485412222362 -19842.33799531958
  1770.402078889048 -19831.39823732274
  1771.36041222245 -19821.09168345609
  1772.402078889107 -19810.7721845134
  1773.568745555735 -19800.66391672599
  1774.73541222245 -19790.22104209602
  1775.568745555793 -19779.1278286309
  1776.152078889107 -19768.98412477143
  1776.860412222392 -19757.92999418675
  1778.152078889078 -19747.29910509004
  1780.068745555793 -19737.19954820737
  1781.902078889078 -19727.60370718815
  1782.902078889107 -19717.34383623323
  1783.235412222479 -19704.6700470023
  1783.485412222421 -19693.77613787777
  1783.818745555705 -19683.40074611218
  1784.902078889078 -19672.77336658844
  1786.568745555764 -19662.54293103258
  1788.110412222392 -19652.27920465529
  1789.402078889078 -19642.20178107666
  1790.277078889136 -19632.0051154472
  1790.777078889107 -19621.73399020097
  1790.985412222421 -19619.82035879998
  1791.068745555764 -19664.39340418781
  1791.152078889019 -19710.03823095833
  1791.235412222362 -19750.13726754612
  1791.318745555793 -19762.33937749382
  1791.402078889136 -19808.72679272065
  1791.527078889107 -19819.65992509969
  1791.693745555793 -19831.63510154116
  1792.818745555793 -19843.47654275093
  1794.902078889107 -19846.55723000888
  1796.735412222392 -19838.39223796725
  1798.068745555705 -19828.07867793959
  1798.985412222392 -19817.62620428674
  1799.402078889019 -19805.73380844045
  1799.485412222362 -19798.83986170017
  1799.568745555793 -19785.19500003557
